STIRIS_ID,Order_Unique_ID,Order_Sale_RoundedValue,Freight_Value,Product_ID,Seller_ID,SKU_Item,Mail_Category,Mail_Way_In,Mail_Cost_Type,Mail_Partner_Type,Mail_Partner_Name,Order_Status,Order_Hour_Of_Day,Days_Since_Prior_Order,Mail_From_Type,Intimate_Profit,Order_Quantity_Number,Raw_Pr_Category,Discount_Applied,Offer_Claimed,Order_ForSelf,Order_ForGift,Order_Purchase_date,Order_Approved_At,Shipping_Limit_Date,Order_Delivered_Carrier_Date,Order_Delivered_Customer_Date,Order_Estimated_Delivery_Date
01bb52d7a8dffb8bef5b79268487cd10,961963971,40,18.36,628739305,754916903,8445552171,Scheduled On-Demand,Train,Basic-Shipping,Vendor-Base,RS Logistics,Damaged,21,5,Last-Mail,16,3,Health,TRUE,FALSE,No,Yes,27-Mar-21,03-Apr-21,01-Apr-21,01-Apr-21,01-Apr-21,26-Feb-21
01bb5b3cb7df4da98ea2214d083784c4,687233190,53,12.69,763703797,922422301,6173577372,On-Demand,Train,Complimentary,LCC,Norte Brasil Logistica,Refunded,11,6,Last-Mail,2,3,Kids,TRUE,TRUE,Yes,No,28-Mar-21,04-Apr-21,01-Apr-21,01-Apr-21,01-Apr-21,27-Feb-21
01bbf0fb0773cef52b4d6501e83162f3,565002054,381,19.41,472228219,621585501,5519788170,On-Demand,Truckload,IN-Store,Contract-row,FedEx,Damaged,15,30,Last-Mail,144,2,Music,FALSE,TRUE,No,Yes,02-Apr-21,07-Apr-21,03-Apr-21,03-Apr-21,03-Apr-21,01-Mar-21
01bbfee76e5e3f96f008c781c2c17bcf,11435537,829,11.15,656921332,577381740,3161373200,Same-Day,LTL,Express,Contract-row,Grupo Depolli,Void,14,30,Last-Mail,19,4,Music,FALSE,TRUE,Yes,No,06-Apr-21,14-Apr-21,05-Apr-21,05-Apr-21,05-Apr-21,03-Mar-21
01bc343311e5b8090b64d6ab287a5cf0,878929076,442,15.1,9267622,819192603,2466184982,Scheduled On-Demand,Air,Basic-Shipping,Vendor-Base,FedEx,Void,10,26,Middle-Mail,31,2,Games,FALSE,FALSE,No,Yes,10-Apr-21,14-Apr-21,07-Apr-21,07-Apr-21,07-Apr-21,07-Mar-21
01bc343311e5b8090b64d6ab287a5cf0,795464022,90,15.1,2756520,887740263,5486422873,Same-Day,Train,Basic-Shipping,Permanent-Flow,Panalpina,Cancelled,13,30,Last-Mail,17,3,Books,FALSE,TRUE,No,Yes,13-Apr-21,18-Apr-21,07-Apr-21,07-Apr-21,07-Apr-21,09-Mar-21
01bdc09119b132e176e5c8f2cf68b0ac,103044173,98,25.66,42899931,305062544,9785444821,Self Pick-up,LTL,IN-Store,Local-Lines,Panalpina,Refunded,12,30,Middle-Mail,12,2,Sports,TRUE,FALSE,No,Yes,14-Apr-21,20-Apr-21,08-Apr-21,08-Apr-21,08-Apr-21,11-Mar-21
01be2f7ca246adb9112cb75096af2ee0,336540463,61,14.85,263011981,614496704,8741371445,On-Demand,Ocean,Free Shipping,LCC,Panalpina,Completed,7,7,Middle-Mail,30,2,Electronics,FALSE,FALSE,Yes,No,17-Apr-21,23-Apr-21,11-Apr-21,11-Apr-21,11-Apr-21,13-Mar-21
01be661b8196707ef60f062632d6d1bd,367459909,1027,12.13,812621865,533277564,5916704062,Same-Day,Train,Flat-Rate Shipping,Freight-Fly,Pronto Cargo,Damaged,19,30,Last-Mail,441,8,Outdoors,FALSE,FALSE,No,Yes,20-Apr-21,24-Apr-21,13-Apr-21,13-Apr-21,13-Apr-21,14-Mar-21
01be661b8196707ef60f062632d6d1bd,756247405,1319,12.13,456869613,344177096,5417378143,Self Pick-up,Train,Free Shipping,LCC,Panalpina,Refunded,16,28,Middle-Mail,567,5,Home,FALSE,FALSE,No,Yes,22-Apr-21,24-Apr-21,13-Apr-21,13-Apr-21,13-Apr-21,14-Mar-21
01be6ff226324644f283dfab69369848,309361443,197,56.93,997619858,621170721,7524467818,On-Demand,LTL,Free Shipping,Local-Lines,RS Logistics,Refunded,9,10,Last-Mail,73,1,Computers,TRUE,TRUE,No,Yes,24-Apr-21,25-Apr-21,16-Apr-21,16-Apr-21,16-Apr-21,15-Mar-21
01c0514b1f2a7375948323b959cc5682,393217399,550,16.79,379383581,577206273,1002329809,Same-Day,Air,Free Shipping,LCC,Grupo Depolli,Refunded,15,30,Last-Mail,242,5,Home,FALSE,FALSE,Yes,No,25-Apr-21,28-Apr-21,18-Apr-21,18-Apr-21,18-Apr-21,18-Mar-21
01c139e11e826da7bf9782cf1ee904bf,775508635,74,12.99,114371351,645041918,3529468843,Same-Day,Ocean,Flat-Rate Shipping,Contract-row,RS Logistics,Completed,9,25,Last-Mail,29,3,Movies,FALSE,FALSE,No,Yes,25-Apr-21,28-Apr-21,20-Apr-21,20-Apr-21,20-Apr-21,18-Mar-21
01c156f67900e1f33d1234ce92cb18d9,215139084,10,18.23,879252952,576285475,5194278470,Same-Day,Ocean,Basic-Shipping,Local-Lines,FedEx,Cancelled,16,30,Last-Mail,2,2,Beauty,FALSE,TRUE,No,Yes,29-Apr-21,02-May-21,21-Apr-21,21-Apr-21,21-Apr-21,21-Mar-21
01c1644529b18608f086d2ff0f3b8181,971753724,689,31.6,508935061,870611033,897221613,Same-Day,Train,Complimentary,Local-Lines,RS Logistics,Cancelled,14,30,Middle-Mail,90,5,Health,TRUE,TRUE,No,Yes,06-May-21,05-May-21,22-Apr-21,22-Apr-21,22-Apr-21,21-Mar-21
01c18108db50c163daf7dfe461093fb7,471139441,257,18.02,60527961,393659912,7625433838,Same-Day,LTL,Complimentary,Contract-row,Panalpina,Refunded,11,7,Middle-Mail,3,2,Baby,TRUE,FALSE,No,Yes,09-May-21,07-May-21,01-May-21,01-May-21,01-May-21,21-Mar-21
01c1f3c10d2641a10cfd97ffaac0b3f5,62484444,48,35.74,13669290,714267267,2557397563,On-Demand,Train,Limited to Order,Permanent-Flow,FedEx,Completed,7,30,Last-Mail,6,1,Toys,TRUE,TRUE,Yes,No,13-May-21,11-May-21,03-May-21,03-May-21,03-May-21,21-Mar-21
01c22546c4f9914e232006df82d96e0f,307547359,324,15.1,193452313,122540795,345404904,Scheduled On-Demand,Air,IN-Store,Freight-Fly,Grupo Depolli,Damaged,15,30,Last-Mail,39,8,Kids,TRUE,FALSE,No,Yes,15-May-21,12-May-21,06-May-21,06-May-21,06-May-21,23-Mar-21
01c26a0b2736899633cfd6a3c1749428,193917431,598,11.81,87049979,650297062,8350409843,Self Pick-up,LTL,IN-Store,Local-Lines,Ceará Express,Damaged,14,7,Last-Mail,166,4,Automotive,FALSE,TRUE,No,Yes,16-May-21,12-May-21,07-May-21,07-May-21,07-May-21,23-Mar-21
01c2c8708930c4fb8ed278dfe7ec93c7,430741760,227,17.44,353662864,470306964,5204617167,Same-Day,Train,Flat-Rate Shipping,Permanent-Flow,RS Logistics,Void,15,13,Middle-Mail,59,2,Books,FALSE,FALSE,Yes,No,18-May-21,12-May-21,07-May-21,07-May-21,07-May-21,26-Mar-21
01c2d2ffe8349c5eef0ab33e8ff1f41c,606777612,22,16.94,209468708,467664831,7663238478,Same-Day,Truckload,IN-Store,Contract-row,Ceará Express,Refunded,6,14,Middle-Mail,8,3,Movies,TRUE,TRUE,Yes,No,20-May-21,15-May-21,10-May-21,10-May-21,10-May-21,27-Mar-21
01c391e962558d0793e8dd8f6bad0999,925715345,29,17.8,736933050,436060778,920568807,Same-Day,Air,Free Shipping,Freight-Fly,Pronto Cargo,Completed,19,6,Last-Mail,11,4,Home,TRUE,FALSE,Yes,No,21-May-21,19-May-21,14-May-21,14-May-21,14-May-21,28-Mar-21
01c4766d43d50d892132f7bb04d97300,69620042,27,18.23,770914283,621370758,8125092323,Same-Day,Air,IN-Store,Vendor-Base,Ceará Express,Completed,16,30,Middle-Mail,5,2,Books,FALSE,FALSE,Yes,No,23-May-21,20-May-21,14-May-21,14-May-21,14-May-21,28-Mar-21
01c4f4e08d9e8b7c5bd47e612285993f,849821747,82,13.41,567339116,299950085,5280901245,On-Demand,Train,Express,Permanent-Flow,Ceará Express,Void,15,3,Last-Mail,13,2,Music,TRUE,FALSE,No,Yes,28-May-21,22-May-21,16-May-21,16-May-21,16-May-21,03-Apr-21
01c79ae32ef95b276907d99e83fe57e5,595504291,294,7.78,537538000,913119273,8705543975,Scheduled On-Demand,LTL,Limited to Order,Vendor-Base,RS Logistics,Damaged,9,18,Middle-Mail,109,7,Garden,TRUE,FALSE,No,Yes,28-May-21,25-May-21,20-May-21,20-May-21,20-May-21,06-Apr-21
01c7b08f0c05952ce15edb928bb63d2d,330480452,16,26.04,315686855,637273226,8295605321,On-Demand,Train,Basic-Shipping,Local-Lines,Panalpina,Damaged,14,23,Middle-Mail,0,1,Automotive,FALSE,TRUE,Yes,No,31-May-21,26-May-21,24-May-21,24-May-21,24-May-21,06-Apr-21
01c886b4b865797097ab2d051ae30cfd,169575473,245,16.86,808957427,329736197,5712182297,Self Pick-up,Air,Limited to Order,Local-Lines,Pronto Cargo,Refunded,15,8,Middle-Mail,30,2,Games,FALSE,FALSE,Yes,No,01-Jun-21,28-May-21,25-May-21,25-May-21,25-May-21,07-Apr-21
01c95de6d0852189b4d6b6d32a3c8e0c,548042466,223,7.78,265919404,623836275,5732873252,On-Demand,Truckload,Basic-Shipping,Contract-row,FedEx,Refunded,8,9,Last-Mail,27,2,Kids,FALSE,TRUE,Yes,No,03-Jun-21,31-May-21,28-May-21,28-May-21,28-May-21,10-Apr-21
01c998b70e420ec36563386a4b71c6bc,542086202,2457,17.87,530796178,788542257,4960575301,Self Pick-up,Train,Flat-Rate Shipping,Permanent-Flow,Norte Brasil Logistica,Refunded,10,7,Middle-Mail,665,11,Baby,FALSE,FALSE,No,Yes,03-Jun-21,04-Jun-21,28-May-21,28-May-21,28-May-21,13-Apr-21
01cadf993df82ff0e318addbd022f0fe,822909521,724,29.11,524131127,537294526,215760638,Same-Day,Ocean,Limited to Order,Local-Lines,RS Logistics,Completed,14,7,Middle-Mail,253,2,Home,FALSE,FALSE,Yes,No,04-Jun-21,04-Jun-21,29-May-21,29-May-21,29-May-21,13-Apr-21
01cadf993df82ff0e318addbd022f0fe,785545700,112,29.11,480830421,640072773,4980921310,Same-Day,Truckload,Free Shipping,Permanent-Flow,Panalpina,Completed,14,30,Last-Mail,24,3,Garden,FALSE,TRUE,No,Yes,05-Jun-21,06-Jun-21,02-Jun-21,02-Jun-21,02-Jun-21,13-Apr-21
01cbdb2a8c075eaf248af643b3389f73,496286966,128,38.3,489047909,20229731,6134449776,Self Pick-up,Air,Complimentary,Contract-row,Panalpina,Damaged,18,30,Middle-Mail,4,3,Electronics,FALSE,FALSE,No,Yes,06-Jun-21,06-Jun-21,03-Jun-21,03-Jun-21,03-Jun-21,14-Apr-21
01cc355e35cf24d314afe6de16c38712,855421800,50,22.06,569953171,189633104,4912386642,Same-Day,Truckload,Complimentary,Local-Lines,Norte Brasil Logistica,Damaged,17,30,Middle-Mail,3,2,Baby,TRUE,FALSE,Yes,No,07-Jun-21,08-Jun-21,04-Jun-21,04-Jun-21,04-Jun-21,20-Apr-21
01cc71a8154340ae61126b5ee9b48fef,574843964,62,8.64,603909464,350443764,8308302157,Same-Day,Train,Free Shipping,Vendor-Base,Ceará Express,Damaged,15,30,Last-Mail,6,5,Grocery,FALSE,TRUE,No,Yes,07-Jun-21,10-Jun-21,07-Jun-21,07-Jun-21,07-Jun-21,23-Apr-21
01ccc64a2b38fdb87c25cb1944934670,649590699,44,17.06,194407070,766542615,2783873451,Same-Day,Air,Basic-Shipping,Freight-Fly,Ceará Express,Void,19,30,Last-Mail,14,3,Garden,TRUE,FALSE,No,Yes,09-Jun-21,11-Jun-21,09-Jun-21,09-Jun-21,09-Jun-21,25-Apr-21
01ccc64a2b38fdb87c25cb1944934670,321713435,56,17.06,370542379,357958605,1344183794,Same-Day,Air,Complimentary,Local-Lines,Pronto Cargo,Void,10,30,Middle-Mail,18,2,Toys,FALSE,TRUE,No,Yes,10-Jun-21,12-Jun-21,10-Jun-21,10-Jun-21,10-Jun-21,27-Apr-21
01cce1175ac3c4a450e3a0f856d02734,410945565,216,25.24,966617036,195959392,9934064413,Scheduled On-Demand,Train,Free Shipping,Contract-row,Panalpina,Cancelled,8,7,Last-Mail,83,3,Books,FALSE,FALSE,No,Yes,14-Jun-21,13-Jun-21,10-Jun-21,10-Jun-21,10-Jun-21,27-Apr-21
01cce1175ac3c4a450e3a0f856d02734,444770143,2061,2.27,929498741,54309384,8110781918,Same-Day,Ocean,Complimentary,Freight-Fly,Grupo Depolli,Void,17,7,Last-Mail,701,5,Baby,FALSE,FALSE,Yes,No,15-Jun-21,14-Jun-21,10-Jun-21,10-Jun-21,10-Jun-21,29-Apr-21
01ccfbb0ddf88340b6eed3f1370bcf0c,451630717,121,59.78,566112262,466663806,3545419533,On-Demand,Ocean,Flat-Rate Shipping,Vendor-Base,Ceará Express,Completed,14,30,Middle-Mail,41,4,Electronics,FALSE,FALSE,No,Yes,17-Jun-21,18-Jun-21,10-Jun-21,10-Jun-21,10-Jun-21,29-Apr-21
01cec5c50d2d0e069a3227efba9f16f7,334340428,80,15.26,19755069,626223227,1624088244,Same-Day,Train,Basic-Shipping,Vendor-Base,Norte Brasil Logistica,Void,13,30,Middle-Mail,3,3,Automotive,TRUE,TRUE,Yes,No,18-Jun-21,20-Jun-21,14-Jun-21,14-Jun-21,14-Jun-21,30-Apr-21
01cf88c5fb4298435526a5995720807a,639776415,189,12.72,661413548,83968007,4976751104,Scheduled On-Demand,LTL,Limited to Order,Contract-row,Grupo Depolli,Refunded,13,4,Last-Mail,87,7,Shoes,TRUE,TRUE,No,Yes,18-Jun-21,23-Jun-21,14-Jun-21,14-Jun-21,14-Jun-21,04-May-21
01d0aabab5da85da61bbd4d40882b82c,283536728,100,14.1,676202182,442049378,7384817196,Same-Day,Train,Flat-Rate Shipping,Freight-Fly,Norte Brasil Logistica,Refunded,11,6,Middle-Mail,6,4,Books,TRUE,TRUE,No,Yes,21-Jun-21,25-Jun-21,15-Jun-21,15-Jun-21,15-Jun-21,06-May-21
01d0cbd002be92b5a970cb8f233349c2,274685248,17,46.39,278259768,752543315,101534604,Same-Day,LTL,Express,Vendor-Base,Norte Brasil Logistica,Completed,9,30,Middle-Mail,5,1,Toys,FALSE,FALSE,No,Yes,26-Jun-21,27-Jun-21,17-Jun-21,17-Jun-21,17-Jun-21,06-May-21
01d0f6cd01d79574621a56a1b9e21019,519666634,22,16.79,90627382,951564192,5190782395,Scheduled On-Demand,Ocean,Flat-Rate Shipping,Local-Lines,Norte Brasil Logistica,Void,11,12,Middle-Mail,8,2,Games,TRUE,TRUE,No,Yes,26-Jun-21,28-Jun-21,20-Jun-21,20-Jun-21,20-Jun-21,07-May-21
01d13850e74efca9a86fe812940de070,180301618,27,14.62,603753143,167250697,3712845286,On-Demand,Truckload,Flat-Rate Shipping,LCC,Grupo Depolli,Damaged,15,30,Last-Mail,9,2,Electronics,FALSE,FALSE,No,Yes,27-Jun-21,30-Jun-21,21-Jun-21,21-Jun-21,21-Jun-21,07-May-21
01d1bb79f3dee77d8a6809aff0025590,103239267,85,27.84,450070524,563403949,3321890100,On-Demand,Ocean,Limited to Order,Freight-Fly,Pronto Cargo,Damaged,4,7,Last-Mail,1,3,Automotive,FALSE,FALSE,Yes,No,29-Jun-21,30-Jun-21,22-Jun-21,22-Jun-21,22-Jun-21,08-May-21
01d2fc3e47376926a97ae795036db093,761765565,51,13.54,424337599,672279068,7412142992,Self Pick-up,Air,IN-Store,LCC,Panalpina,Completed,20,7,Last-Mail,14,2,Movies,FALSE,FALSE,No,Yes,01-Jul-21,03-Jul-21,25-Jun-21,25-Jun-21,25-Jun-21,14-May-21
01d3d4cb8c553d507dfd26fbd8b41e95,94197039,31,34.16,244353308,885467300,5928799195,Same-Day,Ocean,Limited to Order,Permanent-Flow,Norte Brasil Logistica,Void,14,22,Last-Mail,14,3,Outdoors,TRUE,FALSE,No,Yes,01-Jul-21,04-Jul-21,25-Jun-21,25-Jun-21,25-Jun-21,17-May-21
01d48ed99667ce49eaeaa7980a31b987,686041724,240,18.23,761542540,635731037,5042234098,Same-Day,Air,Basic-Shipping,Vendor-Base,Grupo Depolli,Completed,10,1,Middle-Mail,12,6,Electronics,TRUE,TRUE,No,Yes,01-Jul-21,05-Jul-21,26-Jun-21,26-Jun-21,26-Jun-21,18-May-21
01d5897e2c8a23b37ec65e0e72fbe956,117262294,163,15.21,665115992,182932569,8048809451,Same-Day,Ocean,Complimentary,Local-Lines,Panalpina,Void,21,18,Last-Mail,26,4,Toys,TRUE,TRUE,Yes,No,02-Jul-21,06-Jul-21,29-Jun-21,29-Jun-21,29-Jun-21,19-May-21
01d601c4d70f016f1e32ee8e82d6d4c9,481016799,170,43.98,93968042,227982127,8056105913,Self Pick-up,LTL,Basic-Shipping,LCC,Norte Brasil Logistica,Completed,9,27,Middle-Mail,73,2,Health,TRUE,TRUE,Yes,No,02-Jul-21,12-Jul-21,01-Jul-21,01-Jul-21,01-Jul-21,20-May-21
01d72d42aaedb3736840132071d51100,850210500,62,18.91,987882435,203430158,1339088835,Scheduled On-Demand,LTL,Limited to Order,Local-Lines,RS Logistics,Completed,9,13,Middle-Mail,1,1,Electronics,TRUE,TRUE,No,Yes,04-Jul-21,12-Jul-21,03-Jul-21,03-Jul-21,03-Jul-21,25-May-21
01d80471e02a3ba49c8e1d0abc2c1a64,402676852,1118,16.23,666430443,879149929,8846913485,Scheduled On-Demand,Train,Flat-Rate Shipping,Local-Lines,Norte Brasil Logistica,Cancelled,13,17,Middle-Mail,206,2,Garden,FALSE,FALSE,Yes,No,05-Jul-21,15-Jul-21,04-Jul-21,04-Jul-21,04-Jul-21,25-May-21
01d815029787ce30f6f64900ee93ba37,182896396,86,12.69,941873513,921363046,9849280336,Same-Day,Ocean,Complimentary,LCC,FedEx,Damaged,16,4,Last-Mail,9,3,Outdoors,FALSE,FALSE,Yes,No,09-Jul-21,17-Jul-21,08-Jul-21,08-Jul-21,08-Jul-21,30-May-21
01d907b3e209269e120a365fc2b97524,755670391,10,17.77,31046064,313096438,445551380,Same-Day,Train,Free Shipping,Contract-row,Grupo Depolli,Damaged,15,6,Last-Mail,4,1,Shoes,FALSE,FALSE,Yes,No,09-Jul-21,25-Jul-21,11-Jul-21,11-Jul-21,11-Jul-21,30-May-21
01d90c5856f7551e108f2a0864ff6e54,557463231,845,14.88,384026379,426112088,4528268957,Scheduled On-Demand,Air,IN-Store,Permanent-Flow,Panalpina,Void,18,14,Last-Mail,84,7,Baby,FALSE,FALSE,Yes,No,10-Jul-21,25-Jul-21,14-Jul-21,14-Jul-21,14-Jul-21,04-Jun-21
01d95eed9163a292a6788ddac08bcf31,948900399,57,16.11,439246174,96785002,4160042414,Self Pick-up,LTL,IN-Store,Local-Lines,Ceará Express,Void,15,0,Middle-Mail,7,3,Industrial,FALSE,FALSE,No,Yes,13-Jul-21,26-Jul-21,14-Jul-21,14-Jul-21,14-Jul-21,05-Jun-21
01d96f415da1ffc3807bc85852dea189,815168275,473,23.63,788649497,262516729,2068919133,On-Demand,Train,IN-Store,Local-Lines,FedEx,Void,20,30,Middle-Mail,113,9,Baby,FALSE,FALSE,No,Yes,13-Jul-21,28-Jul-21,18-Jul-21,18-Jul-21,18-Jul-21,06-Jun-21
01d9a9aa7feccdaf99f7ea832bfa7301,517806642,118,9.07,483261630,446637142,3914533080,On-Demand,Air,Basic-Shipping,Freight-Fly,Panalpina,Refunded,22,30,Last-Mail,25,4,Music,FALSE,TRUE,Yes,No,13-Jul-21,28-Jul-21,18-Jul-21,18-Jul-21,18-Jul-21,06-Jun-21
01da413c142606bf28e461e3a732f653,620375565,57,12.99,423333039,89784902,5901252713,On-Demand,Train,Limited to Order,Vendor-Base,Ceará Express,Damaged,17,30,Last-Mail,27,2,Beauty,TRUE,FALSE,Yes,No,16-Jul-21,29-Jul-21,24-Jul-21,24-Jul-21,24-Jul-21,07-Jun-21
01da413c142606bf28e461e3a732f653,261718967,66,12.99,772555244,813869743,452467993,Scheduled On-Demand,Ocean,Free Shipping,Permanent-Flow,Panalpina,Completed,19,17,Middle-Mail,12,3,Music,TRUE,TRUE,No,Yes,18-Jul-21,01-Aug-21,24-Jul-21,24-Jul-21,24-Jul-21,11-Jun-21
01da5549f136167573c8a302f008557a,13963213,367,20.02,948998182,546745017,2853778207,Self Pick-up,Ocean,Express,Freight-Fly,Panalpina,Completed,17,7,Last-Mail,73,3,Industrial,FALSE,FALSE,Yes,No,18-Jul-21,01-Aug-21,25-Jul-21,25-Jul-21,25-Jul-21,18-Jun-21
01db310c16db46c62c3d4e0857990f32,355163563,7,21.29,142999265,544274265,8991616364,Scheduled On-Demand,Train,Free Shipping,Contract-row,Norte Brasil Logistica,Void,8,30,Middle-Mail,1,1,Sports,TRUE,FALSE,Yes,No,20-Jul-21,04-Aug-21,25-Jul-21,25-Jul-21,25-Jul-21,18-Jun-21
01dbd2da9b685e6d444416f7825d0931,757725052,1275,15.1,800988541,362970748,1072763508,On-Demand,Ocean,Express,LCC,Pronto Cargo,Refunded,11,29,Middle-Mail,357,2,Kids,TRUE,TRUE,No,Yes,20-Jul-21,05-Aug-21,26-Jul-21,26-Jul-21,26-Jul-21,23-Jun-21
01dcbb39823b4cda39ddcc6679fb00ac,523593310,42,17.6,510113194,275389433,6171838462,Scheduled On-Demand,Ocean,Complimentary,Freight-Fly,Pronto Cargo,Cancelled,17,30,Last-Mail,12,2,Health,FALSE,FALSE,Yes,No,26-Jul-21,07-Aug-21,27-Jul-21,27-Jul-21,27-Jul-21,24-Jun-21
01dcbb39823b4cda39ddcc6679fb00ac,352336745,124,17.6,168713602,609824111,3536413145,Scheduled On-Demand,Train,Flat-Rate Shipping,Local-Lines,Grupo Depolli,Completed,21,30,Middle-Mail,54,5,Sports,FALSE,TRUE,Yes,No,29-Jul-21,07-Aug-21,30-Jul-21,30-Jul-21,30-Jul-21,24-Jun-21
01dd288e8605af239a3a35e550e89235,437030128,248,16.63,446933062,649101580,5430374474,On-Demand,LTL,IN-Store,Permanent-Flow,FedEx,Refunded,20,30,Last-Mail,8,2,Sports,FALSE,TRUE,Yes,No,29-Jul-21,14-Aug-21,02-Aug-21,02-Aug-21,02-Aug-21,26-Jun-21
01dd7b32b57e2e5633984f61e456b046,324148479,282,7.87,73607261,329339404,9186439952,Same-Day,LTL,Flat-Rate Shipping,Vendor-Base,Pronto Cargo,Cancelled,10,27,Last-Mail,14,4,Clothing,TRUE,TRUE,No,Yes,30-Jul-21,16-Aug-21,04-Aug-21,04-Aug-21,04-Aug-21,27-Jun-21
01dd912bf415bd6f499af600aebdb866,949273064,1137,12.04,852529845,664773948,7458136138,Self Pick-up,LTL,Express,Permanent-Flow,RS Logistics,Refunded,5,30,Last-Mail,568,2,Baby,TRUE,FALSE,Yes,No,31-Jul-21,16-Aug-21,09-Aug-21,09-Aug-21,09-Aug-21,27-Jun-21
01dfa7b5bb8dcd546273e480c27043bc,12635969,269,14.59,674131766,309298682,1962355209,Same-Day,Truckload,Complimentary,Vendor-Base,Ceará Express,Completed,13,17,Middle-Mail,33,5,Health,TRUE,TRUE,No,Yes,03-Aug-21,19-Aug-21,09-Aug-21,09-Aug-21,09-Aug-21,29-Jun-21
01e0386aae6c6385feedb58bd4aae5c7,631131820,24,16.05,495548144,600155418,5364989852,Self Pick-up,Ocean,Complimentary,Vendor-Base,Grupo Depolli,Void,18,7,Last-Mail,8,2,Tools,TRUE,FALSE,Yes,No,16-Aug-21,19-Aug-21,11-Aug-21,11-Aug-21,11-Aug-21,30-Jun-21
01e1617e546dc1fd372e089ab515ae34,202518794,165,20.02,836341808,357563537,4450838726,On-Demand,Truckload,Complimentary,Permanent-Flow,Pronto Cargo,Damaged,23,26,Middle-Mail,46,3,Garden,TRUE,TRUE,Yes,No,23-Aug-21,19-Aug-21,16-Aug-21,16-Aug-21,16-Aug-21,03-Jul-21
01e4121d4b2dcfb2ba6b8f367652aee8,202527132,46,12.69,546096605,271296300,899847935,On-Demand,Train,Free Shipping,Contract-row,RS Logistics,Damaged,13,1,Middle-Mail,0,4,Outdoors,TRUE,TRUE,Yes,No,23-Aug-21,23-Aug-21,19-Aug-21,19-Aug-21,19-Aug-21,04-Jul-21
01e4eeac4002b2e57b7ada6bc3a3c38f,411701494,84,11.85,541547526,950889440,3847172921,On-Demand,LTL,Limited to Order,Freight-Fly,Panalpina,Cancelled,11,30,Middle-Mail,41,3,Sports,TRUE,TRUE,No,Yes,27-Aug-21,24-Aug-21,20-Aug-21,20-Aug-21,20-Aug-21,09-Jul-21
01e4eeac4002b2e57b7ada6bc3a3c38f,51322153,140,11.85,278413266,501045982,2993445111,On-Demand,LTL,Limited to Order,Contract-row,Pronto Cargo,Completed,8,3,Middle-Mail,15,5,Toys,TRUE,FALSE,Yes,No,27-Aug-21,29-Aug-21,21-Aug-21,21-Aug-21,21-Aug-21,12-Jul-21
01e515b157491fa28d3b56e7ef342573,610019710,741,12.83,749171590,357200009,6778251018,Same-Day,Train,Basic-Shipping,Vendor-Base,RS Logistics,Damaged,14,30,Last-Mail,267,5,Beauty,TRUE,TRUE,No,Yes,28-Aug-21,04-Sep-21,23-Aug-21,23-Aug-21,23-Aug-21,17-Jul-21
01e51b7c3025655646143d09b911e1d7,371938091,719,14.1,4712233,659293868,733292585,Same-Day,Air,IN-Store,Permanent-Flow,Norte Brasil Logistica,Completed,13,30,Middle-Mail,303,6,Automotive,FALSE,TRUE,No,Yes,30-Aug-21,08-Sep-21,25-Aug-21,25-Aug-21,25-Aug-21,19-Jul-21
01e662008f03009eb9b97f9333fcd6b4,145248493,57,12.84,724031817,222208388,2799553923,Scheduled On-Demand,Train,Flat-Rate Shipping,Contract-row,FedEx,Cancelled,7,4,Last-Mail,28,2,Movies,TRUE,TRUE,No,Yes,30-Aug-21,10-Sep-21,25-Aug-21,25-Aug-21,25-Aug-21,19-Jul-21
01e6f40a293da5a9dc11e49695c7541d,98383746,108,15.1,740158556,894148557,9456848663,On-Demand,Air,Basic-Shipping,LCC,Grupo Depolli,Cancelled,13,3,Last-Mail,37,2,Beauty,TRUE,TRUE,Yes,No,31-Aug-21,16-Sep-21,25-Aug-21,25-Aug-21,25-Aug-21,19-Jul-21
01e7138289b75d9624b04dfe12379c1d,883044931,37,12.48,200051854,664904706,5715070503,Same-Day,Train,IN-Store,Freight-Fly,FedEx,Damaged,8,3,Last-Mail,3,3,Shoes,FALSE,TRUE,No,Yes,02-Sep-21,16-Sep-21,26-Aug-21,26-Aug-21,26-Aug-21,21-Jul-21
01e7138289b75d9624b04dfe12379c1d,874235467,26,12.48,322568393,238678526,9245211894,Scheduled On-Demand,LTL,Express,Local-Lines,RS Logistics,Damaged,18,1,Last-Mail,9,2,Industrial,FALSE,TRUE,Yes,No,03-Sep-21,17-Sep-21,27-Aug-21,27-Aug-21,27-Aug-21,25-Jul-21
01e71f17355fc56620b0d3678f796c42,636431485,1351,25.78,780054503,651717538,5202238274,Self Pick-up,Ocean,Express,Local-Lines,Pronto Cargo,Refunded,17,3,Last-Mail,111,6,Sports,TRUE,FALSE,No,Yes,08-Sep-21,22-Sep-21,07-Sep-21,07-Sep-21,07-Sep-21,27-Jul-21
01e7cf79ff6fdb0a65634f714c67dd24,84521550,2244,11.85,436137687,802455975,9779959815,Scheduled On-Demand,LTL,Express,Contract-row,Pronto Cargo,Refunded,9,16,Middle-Mail,247,4,Shoes,FALSE,FALSE,No,Yes,08-Sep-21,22-Sep-21,07-Sep-21,07-Sep-21,07-Sep-21,30-Jul-21
