PRODUCT_ID,RAW_PR_CATEGORY,CUSTOM_RATING,COLOR_VARIANT,COLOR_VARIANT_HEXCODE,STOCK_STATUS,MANFACTURING_DATE,CARRIER_SIZE,LIMITED_STOCK,ACTIVE_FOR_SALE,PRODUCT_BIZ_STATUS,AUTOMATIC_PROLONGATION,AUTOMATIC_PROLONGATION_PERIOD,UPSELL_AVAILABILITY,SELLER_ID,SKU_ITEM,ASSORTMENT_PRIORITY,NEGAT_IND,PROMO_THEME
467297211,Toys,2,Violet,#ab5da9,SOS,26-06-2019,Low Fr,FALSE,TRUE,Self Type,TRUE,25,FALSE,659223996,4037380889,TRUE,No,Website
147983064,Outdoors,4,Violet,#d73fd8,OOS,15-01-2021,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,33,TRUE,118715379,9020072536,TRUE,No,Referral
701735628,Games,2,Aquamarine,#1abf0c,OOS,07-03-2020,Medium Fr,FALSE,FALSE,Sale Type,TRUE,22,FALSE,100732085,4349745297,TRUE,Yes,Unique
250379928,Outdoors,5,Green,#aadacb,Available,23-05-2020,Low Fr,FALSE,FALSE,Trust Type,TRUE,32,FALSE,18408335,9347168440,FALSE,No,TeleM
697210725,Garden,3,Puce,#f8d684,SOS,14-08-2018,Medium Fr,FALSE,TRUE,Trust Type,FALSE,23,TRUE,750485562,8037869296,FALSE,Yes,TeleM
38385007,Shoes,3,Orange,#56d346,SOS,06-05-2021,Low Fr,FALSE,TRUE,Comm Type,TRUE,31,TRUE,833262886,6709196526,FALSE,Yes,Referral
784985934,Home,2,Goldenrod,#c55976,Available,11-10-2018,Medium Fr,TRUE,TRUE,Trust Type,TRUE,25,TRUE,432948792,6072949002,TRUE,No,Unique
336129101,Sports,2,Khaki,#255900,OOS,11-12-2020,Low Fr,TRUE,FALSE,Comm Type,FALSE,31,FALSE,506749442,3029881407,FALSE,Yes,Unique
175619463,Toys,5,Maroon,#37c164,SOS,12-07-2017,Medium Fr,FALSE,TRUE,Trust Type,FALSE,37,TRUE,177218047,8084127721,FALSE,Yes,Referral
817773201,Sports,5,Indigo,#4880c1,Available,17-03-2019,Low Fr,FALSE,TRUE,Trust Type,TRUE,36,FALSE,472082694,7329194433,TRUE,Yes,TeleM
679487013,Sports,5,Violet,#825349,Available,09-12-2021,Medium Fr,FALSE,TRUE,Trust Type,TRUE,21,FALSE,363748833,9250206356,TRUE,Yes,E-mail
61041199,Games,1,Purple,#fd3a37,OOS,30-04-2022,Low Fr,TRUE,FALSE,Trust Type,TRUE,22,FALSE,636384402,3937534164,TRUE,Yes,Website
472859111,Toys,1,Fuscia,#05200f,Available,08-11-2017,Low Fr,FALSE,FALSE,Trust Type,FALSE,34,FALSE,796877058,5552154851,TRUE,Yes,Unique
754179245,Home,2,Mauv,#58b2f7,Available,17-05-2017,Low Fr,FALSE,TRUE,Sale Type,TRUE,23,TRUE,340432754,6403185489,FALSE,No,Unique
192853482,Electronics,5,Red,#06f9df,SOS,21-09-2018,Low Fr,TRUE,TRUE,Self Type,FALSE,35,FALSE,458114974,9821908470,FALSE,Yes,TeleM
173119490,Industrial,3,Violet,#05db4d,Available,18-09-2019,Heavy Fr,FALSE,TRUE,Trust Type,TRUE,29,FALSE,430857478,3070232108,FALSE,No,Referral
914869318,Sports,4,Pink,#97795c,Available,14-09-2018,Low Fr,FALSE,TRUE,Sale Type,TRUE,15,FALSE,850061689,1391853571,TRUE,Yes,TeleM
206485964,Movies,2,Blue,#9c9ddd,Available,16-09-2019,Heavy Fr,FALSE,TRUE,Comm Type,TRUE,13,FALSE,340042922,6591774076,TRUE,No,TeleM
354244769,Electronics,2,Indigo,#756be5,SOS,04-05-2019,Medium Fr,FALSE,TRUE,Trust Type,TRUE,27,TRUE,557835243,7060580794,TRUE,Yes,Referral
484198951,Shoes,3,Blue,#c2cf50,Available,26-12-2020,Medium Fr,TRUE,TRUE,Trust Type,TRUE,10,TRUE,168328056,8451942733,TRUE,Yes,Unique
501826165,Garden,1,Violet,#1d9500,Available,15-10-2019,Low Fr,FALSE,TRUE,Trust Type,TRUE,35,TRUE,738189054,6409557264,FALSE,Yes,Website
927778945,Baby,5,Orange,#a5b2d9,OOS,28-05-2020,Medium Fr,FALSE,TRUE,Trust Type,FALSE,25,TRUE,197578414,947305211,TRUE,Yes,Unique
46474420,Games,4,Red,#ca75c2,Available,19-03-2021,Heavy Fr,FALSE,TRUE,Self Type,TRUE,36,TRUE,287731726,9479875713,TRUE,Yes,Website
852538505,Music,1,Mauv,#b7e42c,SOS,11-03-2022,Heavy Fr,TRUE,TRUE,Sale Type,FALSE,6,TRUE,748363735,4381012585,FALSE,Yes,TeleM
414050508,Jewelery,4,Crimson,#47ba74,OOS,16-07-2021,Low Fr,TRUE,TRUE,Comm Type,TRUE,22,FALSE,594698254,2922241424,TRUE,No,Unique
230208831,Jewelery,1,Khaki,#60d1dc,OOS,23-12-2019,Medium Fr,FALSE,FALSE,Self Type,TRUE,29,FALSE,917946175,6033360958,FALSE,No,E-mail
324701984,Toys,5,Pink,#276e44,Available,29-06-2017,Heavy Fr,FALSE,FALSE,Comm Type,FALSE,2,FALSE,781128850,1089874189,FALSE,Yes,E-mail
859457497,Sports,1,Puce,#65648c,OOS,30-08-2021,Low Fr,FALSE,TRUE,Sale Type,TRUE,27,FALSE,842197511,886198615,FALSE,Yes,Referral
789499849,Garden,5,Turquoise,#bdc0b7,SOS,31-07-2021,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,26,TRUE,971290896,173833055,TRUE,Yes,Unique
948731980,Shoes,1,Crimson,#8a4ecf,SOS,16-04-2022,Medium Fr,FALSE,FALSE,Sale Type,FALSE,33,TRUE,379299585,6047964427,TRUE,No,Website
504910572,Books,4,Yellow,#24044b,SOS,03-09-2021,Medium Fr,FALSE,FALSE,Trust Type,FALSE,26,FALSE,180936619,256716978,FALSE,No,Referral
925257376,Outdoors,2,Yellow,#a04841,SOS,19-10-2019,Heavy Fr,FALSE,FALSE,Sale Type,TRUE,27,TRUE,567670374,2687211273,FALSE,Yes,Unique
647554692,Computers,5,Puce,#a1830e,SOS,25-05-2017,Low Fr,FALSE,FALSE,Trust Type,TRUE,31,TRUE,993352822,638774888,TRUE,No,Referral
484095868,Health,2,Goldenrod,#f1dd1d,SOS,10-06-2022,Heavy Fr,TRUE,TRUE,Trust Type,FALSE,37,TRUE,371083513,94269254,FALSE,Yes,Website
696622062,Books,4,Red,#ede4b8,Available,25-03-2019,Medium Fr,TRUE,TRUE,Self Type,FALSE,15,FALSE,98108467,5988278949,FALSE,No,Referral
173344136,Books,4,Indigo,#e2a5b6,SOS,14-02-2020,Medium Fr,TRUE,TRUE,Comm Type,TRUE,15,TRUE,726052627,4632834637,TRUE,No,Website
171862878,Industrial,1,Puce,#3df0b4,Available,26-01-2021,Medium Fr,FALSE,TRUE,Comm Type,FALSE,22,FALSE,955487150,4007818193,TRUE,Yes,Unique
530983583,Health,3,Maroon,#9206f1,Available,17-04-2021,Heavy Fr,FALSE,FALSE,Sale Type,TRUE,24,FALSE,407182776,4709528330,FALSE,Yes,TeleM
284134168,Toys,4,Orange,#82a2ae,OOS,20-04-2017,Medium Fr,FALSE,FALSE,Comm Type,FALSE,23,FALSE,117056422,8477551278,TRUE,Yes,E-mail
852339278,Clothing,4,Aquamarine,#25f4e3,SOS,06-08-2019,Low Fr,TRUE,TRUE,Trust Type,FALSE,36,TRUE,990082949,9360913014,TRUE,Yes,Unique
882046559,Games,5,Puce,#c1b27c,OOS,26-09-2017,Medium Fr,TRUE,FALSE,Trust Type,TRUE,34,FALSE,838569169,9533903481,FALSE,Yes,Unique
10435021,Kids,1,Crimson,#2e7930,OOS,28-07-2020,Heavy Fr,FALSE,FALSE,Trust Type,FALSE,23,TRUE,94740924,2877994724,TRUE,No,Referral
824752343,Books,3,Puce,#4e79e0,Available,23-04-2019,Medium Fr,FALSE,TRUE,Sale Type,FALSE,27,TRUE,5229000,8346316445,FALSE,Yes,Website
429742953,Beauty,3,Yellow,#2db3de,SOS,11-11-2020,Heavy Fr,TRUE,FALSE,Self Type,FALSE,33,FALSE,660572401,15678741,TRUE,No,Unique
913900037,Music,5,Pink,#e27bf4,Available,08-07-2020,Medium Fr,FALSE,FALSE,Sale Type,FALSE,23,TRUE,666570201,2287938230,TRUE,No,TeleM
748856584,Tools,2,Mauv,#ef8008,Available,18-10-2021,Medium Fr,FALSE,TRUE,Sale Type,TRUE,13,FALSE,914603687,2832332552,FALSE,Yes,Referral
875542232,Beauty,5,Violet,#8d7a16,Available,21-10-2018,Heavy Fr,FALSE,FALSE,Sale Type,TRUE,35,FALSE,750180927,5132533914,FALSE,Yes,E-mail
440561670,Music,1,Yellow,#777506,SOS,27-05-2022,Medium Fr,TRUE,TRUE,Comm Type,FALSE,33,FALSE,256581646,7364582134,FALSE,No,TeleM
640882577,Games,3,Aquamarine,#035167,OOS,11-02-2022,Medium Fr,FALSE,FALSE,Comm Type,FALSE,28,TRUE,989368306,1300168552,FALSE,No,Website
191706583,Kids,1,Violet,#578926,OOS,11-05-2020,Low Fr,TRUE,TRUE,Sale Type,FALSE,32,FALSE,996935975,5036647688,FALSE,Yes,E-mail
204136609,Garden,3,Khaki,#3a2a79,SOS,01-02-2020,Medium Fr,TRUE,FALSE,Trust Type,FALSE,21,FALSE,627490045,6769469103,TRUE,No,Unique
246348731,Sports,3,Yellow,#b0a79f,OOS,21-11-2018,Medium Fr,TRUE,FALSE,Comm Type,TRUE,34,FALSE,393019511,5077579385,TRUE,Yes,TeleM
706414679,Toys,2,Green,#bed782,SOS,10-03-2019,Heavy Fr,FALSE,FALSE,Trust Type,FALSE,21,FALSE,290349716,6482085490,FALSE,Yes,TeleM
221269203,Shoes,2,Yellow,#6ab99f,Available,20-12-2017,Low Fr,TRUE,TRUE,Trust Type,TRUE,13,FALSE,468966730,2193511187,FALSE,Yes,E-mail
162655554,Electronics,1,Fuscia,#95f847,SOS,05-01-2018,Low Fr,FALSE,FALSE,Self Type,FALSE,8,FALSE,809806302,1199140856,FALSE,Yes,Referral
739559043,Tools,1,Mauv,#080230,Available,09-07-2022,Heavy Fr,TRUE,FALSE,Sale Type,FALSE,24,TRUE,688973247,2718717548,FALSE,No,E-mail
829401086,Shoes,2,Pink,#1ee25c,OOS,12-11-2019,Medium Fr,FALSE,TRUE,Self Type,TRUE,6,TRUE,77540685,1778557937,TRUE,No,E-mail
673618205,Beauty,5,Blue,#51c560,OOS,19-04-2020,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,36,FALSE,324027372,433253169,TRUE,Yes,Referral
858755363,Automotive,4,Red,#68f342,Available,11-11-2018,Medium Fr,FALSE,TRUE,Comm Type,TRUE,33,TRUE,985497472,5887502053,TRUE,Yes,TeleM
76449030,Industrial,4,Khaki,#8ceb28,SOS,13-11-2021,Medium Fr,TRUE,FALSE,Trust Type,TRUE,10,FALSE,442243983,1414056443,TRUE,Yes,E-mail
806713898,Home,4,Indigo,#6a1d05,OOS,31-08-2021,Heavy Fr,FALSE,TRUE,Sale Type,TRUE,33,FALSE,988388626,5297483425,FALSE,Yes,Unique
731115338,Toys,4,Aquamarine,#08fa4e,SOS,21-10-2020,Medium Fr,TRUE,TRUE,Trust Type,TRUE,38,FALSE,887649294,6766412186,TRUE,No,Referral
855829967,Baby,2,Red,#590960,SOS,26-02-2019,Medium Fr,FALSE,TRUE,Sale Type,TRUE,6,FALSE,533653835,6992723081,TRUE,Yes,Website
919294168,Electronics,4,Yellow,#3b5c68,SOS,06-02-2020,Low Fr,FALSE,FALSE,Comm Type,TRUE,26,FALSE,496098840,7492493215,FALSE,No,Unique
49070651,Industrial,5,Purple,#a40c91,SOS,09-03-2020,Low Fr,FALSE,FALSE,Sale Type,FALSE,22,FALSE,104127761,2349678334,FALSE,No,E-mail
740161436,Health,3,Maroon,#cbda16,SOS,21-11-2021,Medium Fr,TRUE,FALSE,Trust Type,FALSE,22,FALSE,852894417,1037149432,FALSE,Yes,TeleM
926560967,Tools,1,Turquoise,#3049db,OOS,22-12-2018,Medium Fr,TRUE,TRUE,Trust Type,TRUE,25,FALSE,439565883,1706618085,TRUE,Yes,Referral
587429375,Books,4,Puce,#d1ed70,OOS,20-09-2019,Heavy Fr,TRUE,FALSE,Sale Type,FALSE,13,TRUE,195516905,893432210,FALSE,No,Referral
792345724,Books,4,Maroon,#46e326,SOS,30-09-2020,Medium Fr,FALSE,TRUE,Comm Type,TRUE,24,FALSE,463100577,9157654166,FALSE,Yes,Referral
378785548,Grocery,1,Yellow,#1a66a5,Available,27-09-2019,Low Fr,TRUE,FALSE,Self Type,TRUE,27,TRUE,729174021,3395900800,TRUE,No,Website
742177495,Sports,3,Violet,#d3670e,SOS,05-04-2020,Low Fr,FALSE,FALSE,Sale Type,TRUE,10,FALSE,586332546,5057961357,FALSE,No,TeleM
970831873,Electronics,3,Pink,#0fe86f,SOS,23-09-2018,Heavy Fr,FALSE,TRUE,Trust Type,FALSE,23,FALSE,410535307,1936111748,FALSE,Yes,E-mail
489044537,Home,3,Yellow,#e6dbd1,SOS,22-04-2018,Low Fr,FALSE,TRUE,Sale Type,FALSE,25,TRUE,895975634,3280854024,FALSE,Yes,Referral
979628119,Books,3,Blue,#37d0d2,OOS,31-08-2017,Medium Fr,FALSE,TRUE,Self Type,FALSE,34,TRUE,277253396,9185238430,TRUE,No,TeleM
597754495,Industrial,4,Khaki,#a57fb6,Available,09-07-2017,Heavy Fr,FALSE,FALSE,Self Type,TRUE,21,FALSE,806226269,6955517325,TRUE,No,Unique
392119944,Grocery,2,Mauv,#2b6359,OOS,13-04-2020,Heavy Fr,FALSE,FALSE,Sale Type,TRUE,36,FALSE,509963606,9843937597,FALSE,Yes,E-mail
972611899,Home,5,Crimson,#e3e4ad,OOS,17-01-2021,Heavy Fr,FALSE,TRUE,Self Type,TRUE,21,FALSE,994956279,8030380828,TRUE,No,Referral
268507127,Garden,5,Maroon,#ea10d1,SOS,10-06-2022,Heavy Fr,TRUE,FALSE,Trust Type,TRUE,35,TRUE,442313173,7313601689,FALSE,Yes,Website
9413638,Grocery,1,Puce,#1e193c,Available,25-03-2021,Low Fr,TRUE,FALSE,Sale Type,FALSE,37,FALSE,657416405,9239151117,TRUE,Yes,E-mail
894474350,Beauty,2,Red,#3fea77,SOS,07-05-2017,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,38,TRUE,386960236,7933663508,FALSE,Yes,Unique
190079447,Home,4,Red,#eb4513,SOS,19-12-2019,Low Fr,FALSE,FALSE,Comm Type,FALSE,25,FALSE,415302074,1932003819,FALSE,Yes,Referral
395919858,Automotive,1,Yellow,#7f3763,OOS,30-05-2019,Medium Fr,TRUE,TRUE,Sale Type,FALSE,21,FALSE,547352672,8287463262,TRUE,Yes,TeleM
414860992,Shoes,3,Violet,#8d48a7,Available,15-10-2020,Heavy Fr,TRUE,FALSE,Sale Type,TRUE,33,TRUE,363049073,1573986089,TRUE,Yes,Referral
210943818,Movies,3,Mauv,#2565d4,OOS,10-10-2019,Heavy Fr,TRUE,TRUE,Comm Type,TRUE,27,FALSE,4179500,8437817412,TRUE,No,Website
515969833,Books,3,Violet,#46fee7,SOS,15-04-2017,Medium Fr,TRUE,FALSE,Sale Type,TRUE,25,FALSE,125767311,7716987518,FALSE,Yes,E-mail
682931068,Books,3,Green,#768e7b,OOS,13-03-2017,Medium Fr,FALSE,FALSE,Trust Type,FALSE,21,FALSE,539635319,4706962935,FALSE,Yes,TeleM
718153787,Movies,2,Indigo,#b2aeac,Available,29-01-2019,Medium Fr,TRUE,FALSE,Sale Type,FALSE,28,FALSE,229992023,6822865969,FALSE,No,E-mail
739525283,Games,5,Puce,#755493,OOS,06-11-2021,Medium Fr,TRUE,TRUE,Trust Type,TRUE,8,FALSE,479280818,1011777525,FALSE,No,Website
171004482,Movies,4,Purple,#b87d53,Available,27-02-2020,Heavy Fr,TRUE,FALSE,Self Type,FALSE,26,FALSE,123281959,70265348,TRUE,Yes,Unique
257241620,Automotive,5,Aquamarine,#3257b7,SOS,17-12-2021,Medium Fr,TRUE,FALSE,Trust Type,FALSE,2,FALSE,519496839,867684402,FALSE,Yes,Referral
77075999,Electronics,4,Blue,#5bd7a2,Available,04-02-2019,Medium Fr,FALSE,TRUE,Self Type,FALSE,15,FALSE,11086911,519022602,FALSE,No,Referral
546828826,Books,3,Orange,#8cf20b,OOS,01-01-2021,Medium Fr,FALSE,FALSE,Sale Type,TRUE,26,FALSE,240853649,5198763616,TRUE,No,E-mail
422981998,Games,1,Purple,#db9a98,OOS,20-10-2018,Low Fr,FALSE,FALSE,Trust Type,FALSE,6,TRUE,442240308,9371961732,FALSE,Yes,Referral
901719951,Computers,3,Blue,#593407,OOS,12-03-2020,Heavy Fr,FALSE,FALSE,Trust Type,TRUE,33,FALSE,490037927,3034327552,TRUE,Yes,E-mail
399699444,Grocery,4,Teal,#2578bd,OOS,07-06-2018,Low Fr,TRUE,FALSE,Trust Type,TRUE,37,FALSE,467964485,6026976949,FALSE,Yes,Website
876079945,Industrial,2,Purple,#887bbb,OOS,29-03-2018,Medium Fr,FALSE,FALSE,Trust Type,FALSE,32,TRUE,818751146,7974731230,FALSE,No,E-mail
920034961,Toys,1,Maroon,#887bf6,OOS,21-04-2017,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,10,TRUE,120339,4464385222,FALSE,No,Unique
523662107,Health,4,Goldenrod,#0e214d,Available,17-06-2022,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,2,FALSE,442999107,5905702799,TRUE,Yes,TeleM
526045633,Tools,2,Green,#c6d0fc,OOS,11-07-2020,Low Fr,TRUE,TRUE,Comm Type,TRUE,35,TRUE,331919406,5796331582,TRUE,No,TeleM
54145769,Beauty,5,Pink,#ba2d9c,SOS,09-07-2017,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,36,TRUE,512027277,2964173346,TRUE,Yes,Referral
563830677,Kids,3,Khaki,#740312,OOS,29-05-2017,Heavy Fr,FALSE,TRUE,Sale Type,FALSE,8,TRUE,348419983,3520047683,FALSE,No,TeleM
220345955,Health,3,Orange,#aa9e4b,OOS,29-06-2019,Medium Fr,TRUE,FALSE,Comm Type,TRUE,28,TRUE,671111292,3693247676,FALSE,No,E-mail
642745996,Automotive,3,Aquamarine,#243359,OOS,25-02-2017,Heavy Fr,FALSE,TRUE,Trust Type,FALSE,23,TRUE,88953140,4059559377,FALSE,Yes,E-mail
544347828,Tools,5,Puce,#03200e,SOS,13-10-2019,Heavy Fr,FALSE,TRUE,Comm Type,TRUE,27,FALSE,270901323,6623492879,TRUE,No,Referral
210032845,Grocery,1,Yellow,#95bf18,Available,01-10-2020,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,22,TRUE,11885664,228168147,FALSE,No,Website
270642979,Sports,2,Maroon,#81caf2,SOS,08-03-2020,Low Fr,FALSE,TRUE,Comm Type,TRUE,32,FALSE,230431339,9953978859,FALSE,Yes,TeleM
71527333,Clothing,4,Purple,#5fd7d3,SOS,11-05-2022,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,32,TRUE,955887839,7295957782,FALSE,No,Website
73665783,Sports,4,Yellow,#64d09e,SOS,19-07-2022,Heavy Fr,TRUE,TRUE,Sale Type,TRUE,21,FALSE,246780418,3209264651,TRUE,Yes,Unique
344056832,Movies,4,Blue,#4a15d4,Available,05-09-2020,Heavy Fr,TRUE,FALSE,Self Type,FALSE,28,TRUE,770704229,6495768311,FALSE,No,Referral
81992874,Grocery,2,Purple,#afb1d6,Available,03-05-2022,Medium Fr,FALSE,TRUE,Self Type,TRUE,34,TRUE,288885349,3022768877,FALSE,Yes,Unique
451367556,Garden,4,Yellow,#6beb28,SOS,14-06-2020,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,31,TRUE,232601094,8690833242,TRUE,Yes,TeleM
10276890,Books,2,Puce,#bfee60,SOS,23-08-2017,Low Fr,FALSE,FALSE,Trust Type,FALSE,23,TRUE,480552297,269108904,TRUE,Yes,Unique
328261158,Clothing,5,Violet,#6ea274,SOS,28-06-2020,Heavy Fr,FALSE,TRUE,Trust Type,TRUE,28,TRUE,764936265,7154930802,FALSE,Yes,Unique
902164366,Grocery,3,Yellow,#ee835b,OOS,03-07-2020,Low Fr,TRUE,TRUE,Trust Type,FALSE,35,FALSE,488728464,8938055310,TRUE,Yes,Referral
253773303,Games,2,Violet,#085601,SOS,20-01-2022,Low Fr,TRUE,TRUE,Self Type,FALSE,24,FALSE,247174619,6989071168,TRUE,Yes,Website
860748244,Toys,1,Crimson,#5baf13,OOS,30-10-2017,Medium Fr,TRUE,FALSE,Comm Type,TRUE,31,FALSE,291318031,3892152179,TRUE,No,E-mail
198413814,Books,4,Green,#45d65b,OOS,18-11-2017,Low Fr,TRUE,FALSE,Trust Type,TRUE,15,TRUE,847005714,7611258702,TRUE,Yes,Referral
798508614,Kids,2,Puce,#97a6be,Available,24-09-2021,Low Fr,TRUE,FALSE,Comm Type,FALSE,23,TRUE,751154221,4039248031,TRUE,No,Referral
552836163,Toys,4,Turquoise,#011045,Available,18-02-2019,Heavy Fr,TRUE,FALSE,Self Type,FALSE,6,TRUE,614566134,3751286462,FALSE,No,Referral
579541619,Grocery,2,Fuscia,#787d94,SOS,31-01-2020,Low Fr,FALSE,FALSE,Sale Type,FALSE,6,FALSE,8883415,5160241329,FALSE,Yes,Unique
662634452,Computers,5,Mauv,#6a4d6f,SOS,28-09-2018,Medium Fr,TRUE,FALSE,Trust Type,TRUE,22,TRUE,805053087,9320864659,TRUE,Yes,Unique
544808864,Kids,3,Pink,#92a752,SOS,23-09-2017,Medium Fr,TRUE,FALSE,Trust Type,FALSE,35,TRUE,633075372,8867878646,FALSE,No,Unique
833773273,Home,4,Orange,#91d3bf,SOS,19-11-2021,Medium Fr,FALSE,FALSE,Trust Type,TRUE,34,TRUE,859241601,6698927848,TRUE,Yes,Website
840479891,Kids,2,Yellow,#6b4af7,Available,05-07-2017,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,15,TRUE,494569398,7618706840,FALSE,Yes,E-mail
317662575,Music,1,Goldenrod,#326d31,OOS,10-12-2019,Medium Fr,FALSE,TRUE,Comm Type,TRUE,31,FALSE,854977863,1711114081,TRUE,No,Unique
64737542,Health,1,Blue,#e5dbd6,Available,18-02-2022,Medium Fr,FALSE,TRUE,Comm Type,TRUE,10,FALSE,380569815,7676879353,TRUE,No,E-mail
902117236,Automotive,2,Aquamarine,#0a387e,Available,28-06-2017,Heavy Fr,TRUE,TRUE,Self Type,TRUE,35,TRUE,269932462,6143097615,FALSE,Yes,E-mail
447698528,Computers,5,Turquoise,#e25661,Available,09-05-2020,Medium Fr,FALSE,TRUE,Trust Type,TRUE,34,FALSE,637410729,6602097776,FALSE,No,TeleM
667013091,Outdoors,3,Puce,#3d098b,Available,25-10-2017,Low Fr,TRUE,FALSE,Comm Type,TRUE,26,TRUE,176349530,6843906133,FALSE,No,Referral
564517622,Baby,2,Orange,#457bf5,Available,18-05-2022,Heavy Fr,TRUE,TRUE,Self Type,TRUE,23,TRUE,836676025,8848032907,FALSE,No,E-mail
399348960,Shoes,2,Red,#6eb001,Available,15-02-2020,Heavy Fr,FALSE,TRUE,Sale Type,FALSE,21,TRUE,898104140,2155324502,FALSE,No,Website
346624524,Beauty,2,Puce,#fca582,SOS,14-02-2020,Medium Fr,TRUE,TRUE,Self Type,FALSE,33,FALSE,851069195,493252088,FALSE,No,E-mail
495011736,Computers,3,Mauv,#87aca3,Available,05-06-2020,Low Fr,TRUE,FALSE,Comm Type,TRUE,23,TRUE,477794570,2638022845,TRUE,Yes,Unique
304643507,Computers,2,Red,#8d0dbb,SOS,02-12-2017,Low Fr,TRUE,FALSE,Self Type,TRUE,38,TRUE,191446575,7128133380,TRUE,Yes,E-mail
535105001,Games,5,Indigo,#c98f26,Available,18-03-2017,Heavy Fr,TRUE,TRUE,Self Type,FALSE,10,TRUE,408456782,7114454597,TRUE,No,Unique
108671162,Games,3,Khaki,#9c9553,OOS,16-04-2020,Heavy Fr,FALSE,TRUE,Comm Type,TRUE,33,TRUE,465237480,9616844482,TRUE,No,Unique
907557313,Movies,5,Purple,#75abab,SOS,13-05-2018,Low Fr,FALSE,FALSE,Trust Type,TRUE,6,FALSE,620535027,7611322338,TRUE,Yes,Website
467306361,Games,3,Violet,#cfcaef,Available,18-07-2022,Low Fr,TRUE,TRUE,Self Type,TRUE,25,TRUE,197287463,4084249637,FALSE,Yes,Referral
421353892,Electronics,1,Indigo,#ad7b9c,SOS,17-08-2020,Low Fr,FALSE,FALSE,Comm Type,TRUE,26,FALSE,889599156,696065819,FALSE,Yes,TeleM
467938749,Movies,4,Yellow,#7cb541,SOS,21-02-2018,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,36,TRUE,699789453,3524447171,FALSE,Yes,Website
274691776,Outdoors,4,Green,#c24bc7,SOS,10-11-2019,Medium Fr,FALSE,TRUE,Comm Type,TRUE,33,TRUE,855711220,2698385294,TRUE,Yes,Website
414958678,Baby,1,Crimson,#c942d1,SOS,09-07-2021,Low Fr,TRUE,FALSE,Sale Type,FALSE,21,FALSE,481677551,7491497624,FALSE,No,E-mail
965460344,Beauty,2,Green,#664478,Available,30-03-2022,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,35,FALSE,179991252,7862225732,TRUE,Yes,E-mail
528535651,Home,2,Orange,#9444bb,OOS,10-01-2019,Heavy Fr,TRUE,FALSE,Comm Type,TRUE,33,TRUE,919319359,9814845043,FALSE,No,Website
717520338,Kids,1,Fuscia,#c8129c,SOS,27-09-2021,Medium Fr,TRUE,FALSE,Self Type,FALSE,10,TRUE,496869930,1436174228,TRUE,Yes,TeleM
296920570,Books,1,Puce,#81a95d,Available,05-02-2017,Heavy Fr,TRUE,FALSE,Sale Type,FALSE,10,FALSE,624968744,1202643671,TRUE,No,TeleM
729101690,Beauty,4,Orange,#93ea58,SOS,23-02-2019,Medium Fr,TRUE,FALSE,Self Type,TRUE,25,TRUE,483492806,5707954104,TRUE,No,Referral
724226312,Beauty,2,Red,#bdb583,Available,12-11-2018,Medium Fr,TRUE,TRUE,Trust Type,TRUE,37,FALSE,956780460,4435935430,FALSE,No,E-mail
333326531,Shoes,1,Goldenrod,#404de8,Available,07-03-2020,Low Fr,FALSE,TRUE,Trust Type,FALSE,15,FALSE,683658895,1874570094,FALSE,Yes,Website
117391017,Computers,4,Khaki,#64eeb9,SOS,12-05-2019,Heavy Fr,TRUE,TRUE,Comm Type,TRUE,36,FALSE,520445628,6372394138,FALSE,Yes,Unique
167713800,Books,1,Fuscia,#749db2,OOS,26-08-2018,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,23,FALSE,306309705,8953390869,FALSE,Yes,E-mail
763137392,Sports,3,Violet,#e05a2d,Available,04-12-2017,Heavy Fr,TRUE,FALSE,Self Type,FALSE,38,TRUE,395707363,5810037240,TRUE,No,Unique
675408490,Books,2,Maroon,#d04aa1,SOS,10-12-2018,Low Fr,FALSE,FALSE,Sale Type,FALSE,2,FALSE,38039525,2459900368,FALSE,No,TeleM
88864351,Home,5,Turquoise,#f4761f,Available,18-03-2018,Medium Fr,FALSE,TRUE,Comm Type,TRUE,25,FALSE,435462830,3156402761,FALSE,Yes,TeleM
148781272,Music,2,Red,#c35ef3,Available,03-05-2022,Low Fr,TRUE,FALSE,Sale Type,TRUE,23,TRUE,995984781,7396706815,TRUE,Yes,Unique
844781351,Baby,1,Yellow,#5a3702,OOS,23-03-2020,Heavy Fr,FALSE,FALSE,Trust Type,TRUE,22,FALSE,896436247,7324623212,FALSE,Yes,Unique
